sigla_curso_ref,id_cadeira,nome_cadeira,ects,periodo,metodo_avaliacao,programa,num_alunos,docentes,url_curso
LEGM,564560566185489,Álgebra Linear,6.0,P3,Avalia&ccedil;&atilde;o Cont&iacute;nua (100%)  Avalia&ccedil;&atilde;o cont&iacute;nua AC &eacute; constitu&iacute;da&nbsp;por tr&ecirc;s testes; cada um com 45 minutos de dura&ccedil;&atilde;o; a realizar fora das aulas:  T1 (03/10/2025):&nbsp;T2 (21/11/2025);T3 (09/01/2026).Exame de Recupera&ccedil;&atilde;o (22/01/2026)O Exame de recupera&ccedil;&atilde;o (E) tem dura&ccedil;&atilde;o de 2h e ser&aacute; na 1&ordf; &Eacute;poca de Exames do 1&ordm; semestre.O Exame pode; em alternativa; servir para recuperar um dos testes.&nbsp;  O aluno s&oacute; pode entregar uma prova: a recupera&ccedil;&atilde;o de um dos testes ou Exame.Se pretender recuperar um dos testes ent&atilde;o dever&aacute; entregar a resolu&ccedil;&atilde;o desse teste at&eacute; ao minuto 40; ap&oacute;s o in&iacute;cio do exame de recupera&ccedil;&atilde;o.&nbsp;Classifica&ccedil;&atilde;o FinalA&nbsp; Nota Final provis&oacute;ria &eacute;:  NF=MAX((T1+T2+T3)/3; E)&nbsp;arredondada ao inteiro mais pr&oacute;ximo;&nbsp;em que a nota de um dos testes obtida em AC &eacute; substitu&iacute;da; se melhor; pela nota da correspondente recupera&ccedil;&atilde;o.Se um aluno n&atilde;o comparecer a um dos testes ou exame; para efeitos de c&aacute;lculo de NF; a nota de uma tal prova conta como 0.&nbsp;&nbsp;A nota de cada prova &eacute; um inteiro entre 0 e 20.Prova Oral&nbsp;(opcional) no caso de NF&nbsp;&nbsp;&gt;&nbsp;17.&nbsp;Se o aluno n&atilde;o comparecer &agrave; Prova Oral; a sua nota final ser&aacute; 17; caso contr&aacute;rio ser&aacute; entre 17 e 20.A&nbsp;Classifica&ccedil;&atilde;o Final&nbsp;&eacute; NF ou a Classifica&ccedil;&atilde;o da Prova Oral quando se aplique.A aprova&ccedil;&atilde;o na UC &eacute; com a Classifica&ccedil;&atilde;o Final &#x2265;10.Trabalhadores EstudantesAplicam-se as mesmas regras.&Eacute;poca EspecialExame a valer 100%    Nas provas:  1) N&atilde;o pode haver equipamentos electr&oacute;nicos (incluindo telem&oacute;veis e&nbsp;smartwatches) nem elementos de estudo &agrave; vista; e obviamente n&atilde;o podem ser usados.&nbsp; Os&nbsp;equipamentos electr&oacute;nicos t&ecirc;m de estar desligados mesmo que n&atilde;o estejam com o aluno.  2) Os alunos devem ter consigo Cart&atilde;o de Cidad&atilde;o/Bilhete de Identidade/Cart&atilde;o de Identifica&ccedil;&atilde;o do IST/Passaporte.,,194,João Luís Gonçalves Dias Ferreira Alves | Paulo Jorge da Rocha Pinto,https://fenix.tecnico.ulisboa.pt/disciplinas/AL10112/2025-2026/1-semestre
LEGM,564560566185483,Mineralogia,3.0,P3,Nota Final: NF=2*0.25*MAP30+0.5*E (igual para o caso de Trabalhadores Estudantes) &nbsp; A avalia&ccedil;&atilde;o ser&aacute; composta por: a) uma componente de avalia&ccedil;&atilde;o cont&iacute;nua realizada durante as aulas e composta por: - dois MAP de 30 min; valendo 25 % cada um; envolvendo a descri&ccedil;&atilde;o e identifica&ccedil;&atilde;o de minerais&nbsp; A nota m&iacute;nima na componente dos&nbsp; MAP&acute;s ser&aacute; calculada com base na m&eacute;dia aritm&eacute;tica dos 2 MAP's; sendo necess&aacute;rio para aprova&ccedil;&atilde;o que essa m&eacute;dia seja igual ou superior a de 8 valores (em 20). * MAP = Momento de Avalia&ccedil;&atilde;o presencial &nbsp; b) um Exame Final valendo 50 %; e com nota minima de 8 valores (em 20). &nbsp; Mesmo que o aluno n&atilde;o obtenha nota superior a 8 valores (em 20)&nbsp; na m&eacute;dia dos 2&nbsp; MAP's (componente de avalia&ccedil;&atilde;o cont&iacute;nua)&nbsp; PODE realizar Exame de 1&ordf; &Eacute;poca. &nbsp; Na data de Exame de Recurso&nbsp; o aluno; se o desejar; poder&aacute; efetuar recupera&ccedil;&atilde;o do Exame e/ou MAP(s)&nbsp; &nbsp; &nbsp;No caso dos Trabalhadores Estudantes; os MAPs poder&atilde;o ser compensados na data de Exame (semana 9); caso n&atilde;o compare&ccedil;am a um desses momentos. O m&eacute;todo de Avalia&ccedil;&atilde;o para &Eacute;poca Especial consiste na realiza&ccedil;&atilde;o de um exame; envolvendo as componentes te&oacute;ricas e pr&aacute;ticas,,23,Maria Amélia Alves Rangel Dionísio,https://fenix.tecnico.ulisboa.pt/disciplinas/M2112/2025-2026/1-semestre
LEGM,564560566185487,Grandes Desafios e os Recursos da Terra,6.0,P3,100% de avalia&ccedil;&atilde;o cont&iacute;nua. &nbsp; Presen&ccedil;a OBRIGAT&Oacute;RIA nos Semin&aacute;rios; com preenchimento de folha de presen&ccedil;as (10 % da nota final); sendo justific&aacute;vel 1 (uma) falta ao longo do per&iacute;odo. As restantes faltas s&oacute; poder&atilde;o ser justificadas com Atestado M&eacute;dico. &nbsp; Desenvolvimento de um Projeto em grupo ao longo do Per&iacute;odo (em Grupo &#x2013; n&ordm; de alunos a definir na 1&ordf; aula); com os seguintes momentos de avalia&ccedil;&atilde;o: 1.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Apresenta&ccedil;&atilde;o intercalar (3&ordf; semana) e discuss&atilde;o; com a demonstra&ccedil;&atilde;o do trabalho desenvolvido (30% da nota final). 2.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Apresenta&ccedil;&atilde;o final e discuss&atilde;o; na &uacute;ltima aula (60% da nota final). Refere-se que todos os elementos do grupo de trabalho ter&atilde;o de estar presentes em cada momento de avalia&ccedil;&atilde;o.,,26,Helga Marise Jordão Ferreira | Gustavo André Paneiro,https://fenix.tecnico.ulisboa.pt/disciplinas/GDRT112/2025-2026/1-semestre
LEGM,564560566192410,Geoquímica,3.0,P4,Avalia&ccedil;&atilde;o Cont&iacute;nua&nbsp;(50%)&nbsp;MAP45 (25%= 5 v.) &#x2013;&nbsp; TP sem consulta e realizado fora do horario da aula: 45 m&nbsp;  Lab&nbsp; Projeto &quot;Solo&quot; (25% = 5v. ) - R/Q com consulta e realizado na semana de prepara&ccedil;&atilde;o para os exames: 45 m    &nbsp;  &nbsp;Teste em 1&ordf; &eacute;poca&nbsp;&nbsp;(50%= 10 v) - TP-&nbsp; com toda a mat&eacute;ria; exceto a do MAP45;&nbsp; sem&nbsp; consulta (nota m&iacute;nima para aprova&ccedil;&atilde;o 4/10 v): 1h15    Nota Final&nbsp;=MAP45 + Lab+ TP &gt;= 9;5 v  &nbsp;  Recurso e &Eacute;poca especial : 75% Exame (sem consulta) +&nbsp; 25% Lab projeto solos  NOTA: Na &eacute;poca especial se o aluno n&atilde;o frequentou as aulas de laborat&oacute;rio (ex. trabalhador estudante) ter&aacute; de realizar o projeto solos fora da data de avalia&ccedil;&atilde;o&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;    Regras aulas Laboratorio e avalia&ccedil;&atilde;o Projeto &quot;Solos&quot;  1) as aulas de laborat&oacute;rio para a apresenta&ccedil;&atilde;o do relat&oacute;rio escrito para avalia&ccedil;&atilde;o (R/Q) s&atilde;o obrigat&oacute;rias; &nbsp;2) s&oacute; s&atilde;o considerados para avalia&ccedil;&atilde;o os relat&oacute;rios dos alunos que frequentaram todas as aulas presenciais de laborat&oacute;rio; &nbsp;3) em cada aula de laborat&oacute;rio (presencial) cada aluno deve assinar a folha de presen&ccedil;as; &nbsp;4) os grupos s&atilde;o de 2 alunos; inscritos no mesmo turno pr&aacute;tico; &nbsp;5) no final de cada aula de laborat&oacute;rio; cada grupo deve registar os resultados obtidos para as suas amostras; na tabela&nbsp; do respetivo turno pr&aacute;tico; &nbsp;6) caso o aluno n&atilde;o possa assistir &agrave; aula de laborat&oacute;rio (c/ justifica&ccedil;&atilde;o v&aacute;lida apresentada ao docente previamente ou no dia); ter&aacute; de repetir o ensaio nessa semana ou na data marcada para o efeito; &nbsp;7) cada aluno s&oacute; pode usar no relat&oacute;rio os resultados obtidos&nbsp; para as suas amostras; e &nbsp; 8) O relat&oacute;rio ser&aacute; redigido individualmente e com consulta (da informa&ccedil;&atilde;o escrita que considerar relevante) ; na data prevista da avalia&ccedil;&atilde;o.,,34,Maria Orquídia Teixeira Neves,https://fenix.tecnico.ulisboa.pt/disciplinas/Geoq23610/2025-2026/2-semestre
LEGM,564560566192328,Projecto Integrador de 1º Ciclo em Engenharia de Minas e Recursos Energéticos,9.0,2º Semestre,,,7,Edite Maria Gonçalves Martinho,https://fenix.tecnico.ulisboa.pt/disciplinas/PI83610/2025-2026/2-semestre
LEGM,564560566192277,Cálculo Diferencial e Integral II,6.0,Semestral,,,247,Pedro Miguel de Matos da Silva Santos | Michael Joseph Paluch | Gabriel Esperança Pires,https://fenix.tecnico.ulisboa.pt/disciplinas/CDI43610/2025-2026/2-semestre
LEGM,564560566185493,Economia Circular,3.0,P3,50%MAP*+40%Projeto**+10%Participa&ccedil;&atilde;o                 * 5 MAP de 15 minutos nas aulas das semanas 2; 3; 4; 5 e 6          **3 relatorios e apresenta&ccedil;&atilde;o final,,22,Ana Paula Alves Afonso Falcão Neves,https://fenix.tecnico.ulisboa.pt/disciplinas/ECir112/2025-2026/1-semestre
LEGM,564560566192461,Probabilidade e Estatística,6.0,Semestral,M&eacute;todo de Avalia&ccedil;&atilde;o de Probabilidade e Estat&iacute;stica - 2&ordm; Semestre 2025/2026  A avalia&ccedil;&atilde;o de conhecimentos na unidade curricular (UC) de Probabilidade e Estat&iacute;stica (PE) est&aacute; articulada para todas as licenciaturas do Instituto Superior T&eacute;cnico (IST).      Avalia&ccedil;&atilde;o cont&iacute;nua Projeto Computacional (30\% da Nota Final) e S&eacute;ries de problemas (20\% da Nota Final).         Projeto Computacional (30\% da Nota Final) e S&eacute;ries de problemas (20\% da Nota Final).         O projeto computacional (PC) &eacute; realizado individualmente.     O per&iacute;odo de realiza&ccedil;&atilde;o do PC decorre entre o dia 1 de abril de 2026 e o dia 5 de junho de 2026 &agrave;s 23:59.     O acesso aos enunciados das quest&otilde;es do PC faz-se; salvo indica&ccedil;&atilde;o em contr&aacute;rio; atrav&eacute;s do endere&ccedil;o https://moodle.tecnico.ulisboa.pt. O login deve ser efetuado com as credenciais do IST.     O PC dever&aacute; a ser realizado com recurso ao software R (https://www.r-project.org/).            Observa&ccedil;&otilde;es:            Deve-se respeitar as instru&ccedil;&otilde;es sobre o formato e o n&uacute;mero de p&aacute;ginas que pode submeter por quest&atilde;o de corre&ccedil;&atilde;o manual do PC.     Importa ter em aten&ccedil;&atilde;o a informa&ccedil;&atilde;o sobre o n&uacute;mero de casas decimais para as respostas &agrave;s quest&otilde;es de resposta num&eacute;rica ou de corre&ccedil;&atilde;o autom&aacute;tica. Nestas quest&otilde;es dever&aacute; usar a v&iacute;rgula (;) como separador decimal. No entanto; o separador poder&aacute; depender da configura&ccedil;&atilde;o do seu sistema operativo.     Ap&oacute;s clicar em &quot;Submeter tudo e terminar&quot; n&atilde;o poder&aacute; alterar as suas respostas.    N&atilde;o ser&atilde;o aceites quaisquer pedidos de submiss&atilde;o de respostas ap&oacute;s o per&iacute;odo de realiza&ccedil;&atilde;o e submiss&atilde;o do PC.     Na avalia&ccedil;&atilde;o das quest&otilde;es de corre&ccedil;&atilde;o manual do PC ser&atilde;o tidas em conta a apresenta&ccedil;&atilde;o; clareza e rigor das respostas.     Uma resposta incorreta a uma quest&atilde;o de entrada num&eacute;rica n&atilde;o resulta em qualquer penaliza&ccedil;&atilde;o na pontua&ccedil;&atilde;o. Caso assinale uma resposta incorreta a uma quest&atilde;o de escolha &uacute;nica; ser&atilde;o descontados 0.5 valores.        S&eacute;ries de problemas         As seis s&eacute;ries de problemas (SP) decorrem nos seguintes per&iacute;odos:           11 a 17 de mar&ccedil;o de 2026;      25 a 31 de mar&ccedil;o de 2026;      22 a 28 de abril de 2026;      6 a 12 de maio de 2026;      20 a 26 de maio de 2026;      27 de maio a 2 de junho de 2026.          A nota referente a esta componente &eacute; a m&eacute;dia das 5 melhores classifica&ccedil;&otilde;es nas 6 SP.     A realiza&ccedil;&atilde;o e submiss&atilde;o das SP faz-se nas &aacute;reas pessoais do f&eacute;nix (barra de navega&ccedil;&atilde;o &agrave; esquerda; &quot;Fichas de trabalho&quot;).            Observa&ccedil;&otilde;es:            N&atilde;o ser&atilde;o aceites quaisquer pedidos de submiss&atilde;o de respostas ap&oacute;s os per&iacute;odos de realiza&ccedil;&atilde;o e submiss&atilde;o de quaisquer SP.     Nas respostas &agrave;s quest&otilde;es de entrada num&eacute;rica deve ser usado o ponto (e n&atilde;o a v&iacute;rgula) para separar as unidades das d&eacute;cimas.     &Eacute; a &uacute;ltima resposta submetida que ser&aacute; guardada.     Durante o per&iacute;odo de resolu&ccedil;&atilde;o da SP n&atilde;o se esclarecer&atilde;o quaisquer d&uacute;vidas sobre os exerc&iacute;cios da mesma. Todas as d&uacute;vidas sobre os exerc&iacute;cios da SP ser&atilde;o esclarecidas somente ap&oacute;s o per&iacute;odo de resolu&ccedil;&atilde;o da mesma; nomeadamente nos hor&aacute;rios de d&uacute;vidas de PE anunciados na p&aacute;gina da disciplina.     Uma resposta incorreta a uma quest&atilde;o de entrada num&eacute;rica n&atilde;o resulta em qualquer penaliza&ccedil;&atilde;o na pontua&ccedil;&atilde;o.     A penaliza&ccedil;&atilde;o por uma resposta incorreta a uma quest&atilde;o de escolha m&uacute;ltipla &eacute; de 1/3 (e a pontua&ccedil;&atilde;o associada &eacute; de -0.33); por forma a que o valor esperado da pontua&ccedil;&atilde;o seja igual a 0; caso responda aleatoriamente.          Exame       O exame tem a dura&ccedil;&atilde;o de 2 horas.    A nota m&iacute;nima do exame &eacute; de 7.5 valores (em 20).    O exame ter&aacute; quest&otilde;es de corre&ccedil;&atilde;o autom&aacute;tica.    &Eacute;poca Normal: realizar-se-&aacute; a 16 de junho de 2026 (tr&ecirc;s turnos: 10:30-12:30; 13:00-15:00; 18:00-20:00).    &Eacute;poca de Recurso: realizar-se-&aacute; a 30 de junho de 2026 (tr&ecirc;s turnos: 13:00-15:00; 15:30-17:30; 18:00-20:00).    A inscri&ccedil;&atilde;o para os exames &eacute; obrigat&oacute;ria. As inscri&ccedil;&otilde;es eletr&oacute;nicas decorrem entre:         1 a 11 de junho de 2026 (Exame &Eacute;poca Normal);     17 a 25 de junho de 2026 (Exame &Eacute;poca de Recurso).          Notas       NE = 0.5 NE1 + 0.2 SP + 0.3 PC (onde: NE1=Nota Exame &Eacute;poca Normal; SP=Nota da S&eacute;rie de Problemas; PC=Nota do Projeto).    NR = max(0.5 NE2 + 0.2 SP + 0.3 PC; 0.7 NE2 + 0.3 PC) (onde NE2=Nota Exame &Eacute;poca Recurso).    NF = max (NR; NE) (onde NF=Nota Final).    Se a NF for superior ou igual a 18; o aluno que queira ter nota superior a 18 valores ter&aacute; de fazer prova adicional; no dia 10 de julho de 2026; no hor&aacute;rio e sala(s) a anunciar oportunamente.         Observa&ccedil;&otilde;es:         A prova adicional compreende uma pergunta escrita e; caso essa seja respondida corretamente; perguntas orais.    Dependendo do desempenho durante a prova adicional; a NF do aluno ser&aacute; de 18; 19 ou 20 valores.    Avalia&ccedil;&atilde;o de trabalhadores-estudantes: id&ecirc;ntica &agrave; dos alunos regulares.    &Eacute;poca Especial: NE 100% 21 de julho de 2026 10:30-12:30).         Observa&ccedil;&otilde;es finais:         Material facultado aos alunos nas provas escritas de avalia&ccedil;&atilde;o: i) formul&aacute;rio (impresso no verso da folha de instru&ccedil;&otilde;es); ii) folhas de rascunho.    Material permitido que o aluno deve levar consigo para realizar as provas escritas de avalia&ccedil;&atilde;o: i) esferogr&aacute;fica/caneta; ii) m&aacute;quina de calcular; iii) tabelas estat&iacute;sticas; iv) folhas de prova.    Durante a realiza&ccedil;&atilde;o das provas; &eacute; expressamente proibido manusear telem&oacute;veis ou t&ecirc;-los em local vis&iacute;vel; bem como usar qualquer outro material (incluindo a resolu&ccedil;&atilde;o de provas a l&aacute;pis ou em folhas de prova que n&atilde;o as permitidas).    Identifica&ccedil;&atilde;o pessoal: Aos alunos s&oacute; podem apresentar-se a provas munidos do Cart&atilde;o de Aluno do IST.    Anula&ccedil;&atilde;o de provas: A utiliza&ccedil;&atilde;o ou a mera posse de materiais n&atilde;o permitidos em qualquer prova de avalia&ccedil;&atilde;o s&atilde;o raz&otilde;es suficientes para a anula&ccedil;&atilde;o da prova; sem preju&iacute;zo da posterior instaura&ccedil;&atilde;o de processo disciplinar nos casos em que a falta for considerada grave.      PS: O m&eacute;todo de avalia&ccedil;&atilde;o desta unidade curricular (formato pdf) encontra-se  aqui (desde 3/02/2026).,,142,Rodrigo Miguel Cardoso Pestana Vasconcelos | Catarina Sofia Fernandes Franco | Isabel Maria Alves Rodrigues | Paulo José de Jesus Soares | Gerardo Barrera Vargas | Giovani Loiola da Silva,https://fenix.tecnico.ulisboa.pt/disciplinas/PEstatisticad83610/2025-2026/2-semestre
LEGM,564560566185486,Métodos e Tecnologias Mineiras,6.0,P3,NF=100%(45%*P1+45%*P2+10%*AC)  P(i) = Nota Relat&oacute;rio (i) 80% + Nota Apresenta&ccedil;&atilde;o (i) 20%&nbsp;&nbsp;    Apresenta&ccedil;&atilde;o intercalar (avalia&ccedil;&atilde;o Continua AC) de todos os ante-projetos (P1; P2)     Apresentacao e entrega dos relatorios finais: semana 17; dia 15 Janeiro             Nota minima para aprova&ccedil;&atilde;o 9;5 valores       O m&eacute;todo de avalia&ccedil;&atilde;o indicado &eacute; o mesmo para &eacute;poca especial e tamb&eacute;m para estudantes trabalhadores,,11,Diogo José D´Hommée Caupers,https://fenix.tecnico.ulisboa.pt/disciplinas/MTM112/2025-2026/1-semestre
LEGM,564560566185485,Hidrogeologia,3.0,P3,M&Eacute;TODOS DE AVALIA&Ccedil;&Atilde;O   TESTE15 (T15)     N&uacute;mero de testes: 2       Nota m&iacute;nima testes: 8.0/20       Peso &Eacute;poca Normal/ &Eacute;poca Recurso: 30%    PROJETO (P)       N&uacute;mero: 1       Apresenta&ccedil;&atilde;o oral: Sim       Nota m&iacute;nima: 9.5/20       Peso &Eacute;poca Normal/ &Eacute;poca Recurso: 30%    EXAME &Eacute;POCA NORMAL (EN)/ &Eacute;POCA RECURSO (ER)       Dura&ccedil;&atilde;o: 1.5h       Nota m&iacute;nima testes: 8.0/20       Peso &Eacute;poca Normal/ &Eacute;poca Recurso: 40%    NOTA FINAL     NF = (2T15*30% + 1P*30% + 1EN*40%)   NR = (2T15*30% + 1P*30% + 1ER*40%)    NOTA FINAL ESTUDANTES TRABALHADORES (NFTE)     NFTE = (2T15*30% + 1P*30% + 1EN/ER*40%)    NOTA FINAL &Eacute;POCA ESPECIAL (NFEE)     NFEE = EXAM,,24,Maria Teresa Condesso de Melo | Peijie Liu,https://fenix.tecnico.ulisboa.pt/disciplinas/Hidr2112/2025-2026/1-semestre
LEGM,564560566192195,Geofísica,3.0,P3,Trabalhos:  &nbsp;  1) S&iacute;smica (3;5 val): entrega do enunciado na 3&ordf; semana de aulas (10 de Mar&ccedil;o).  Entrega do trabalho de s&iacute;smica: 5&ordf; semana de aulas (24 de Mar&ccedil;o).  &nbsp;  2) Gravimetria (3;0 val): entrega do enunciado na 4&ordf; semana de aulas (17 de Mar&ccedil;o)  Entrega do trabalho de gravimetria: 6&ordf; semana de aulas (31 de Mar&ccedil;o)  &nbsp;  3) Resistividade (3;5 val): entrega do enunciado na 6&ordf; semana de aulas (31 de Mar&ccedil;o).  Entrega do trabalho de resistividade: 8&ordf; semana (10 de Abril).  &nbsp;  Os trabalhos ser&atilde;o realizados por grupos com 2 alunos no m&aacute;ximo; excepto o trabalho de Gravimetria que ser&aacute; individual.  Os alunos que realizaram os trabalhos no ano lectivo 2024/2025 n&atilde;o necessitam de realizar novamente os trabalhos em que obtiveram nota igual ou superior a 10 val. (numa escala de zero a vinte val.). Caso realizem; conta a nota que obtiverem no ano lectivo 2025/2026. Nos trabalhos em que os alunos n&atilde;o obtiveram nota igual ou superior a 10 val (numa escala de zero a vinte val.) a sua realiza&ccedil;&atilde;o &eacute; obrigat&oacute;ria; isto &eacute;; caso n&atilde;o realizem os trabalhos em 2025/2026 t&ecirc;m zero.  &nbsp;  2 MAPs  1&ordm; MAP (5 val.) &#x2013; 4&ordf; semana de aulas (20/03; a realizar fora da aula)  2&ordm; MAP (5 val) &#x2013; 7&ordf; semana de aulas (2/04; a realizar fora da aula)  Nota m&iacute;nima dos 2 MAPs (global)= 4 val.  Exame de recurso (10;0 val; nota minima=4 val.): engloba a mat&eacute;ria dos 2 MAPs. Ser&aacute; realizado na 9&ordf; semana.  Exame de &Eacute;poca Especial l(10;0 val; nota minima=4 val.): engloba a mat&eacute;ria dos 2 MAPs. Os trabalhos realizados durante o semestre contam para a avalia&ccedil;&atilde;o da &Eacute;poca Especial. Quem n&atilde;o realizar os trabalhos durante o P3 ter&aacute; de os realizar e entregar na altura da &Eacute;poca Especial.  &nbsp;  Nota:   1) As aulas de laborat&oacute;rio s&atilde;o obrigat&oacute;rias. A falta de compar&ecirc;ncia a estas aulas implica zero nos trabalhos.  2) A n&atilde;o entrega de qualquer um dos trabalhos implica que o aluno tenha zero no respectivo trabalho.  &nbsp;,,22,Leonardo Azevedo Guerra Raposo Pereira | Edite Maria Gonçalves Martinho,https://fenix.tecnico.ulisboa.pt/disciplinas/Geofi3610/2025-2026/2-semestre
LEGM,564560566185660,Introdução à Economia,3.0,P3,Avalia&ccedil;&atilde;o cont&iacute;nua:&nbsp;dois projetos em grupo; valendo cada um 25% (20% relat&oacute;rio + 5% apresenta&ccedil;&atilde;o). Apresenta&ccedil;&atilde;o obrigat&oacute;ria em aula; na &uacute;ltima semana de aulas.    Nota final na &#x201c;&eacute;poca normal&#x201d;:&nbsp;exame 50% + avalia&ccedil;&atilde;o cont&iacute;nua 50%. Nota m&iacute;nima no exame: 8 valores.  &nbsp;  Nota final na &#x201c;&eacute;poca&nbsp;de&nbsp;recurso&#x201d;:  (1) 50% em caso de aus&ecirc;ncia no exame de &eacute;poca normal; continuando a ser considerada a nota dos projetos  (2) 100% caso:  i: tenha comparecido na &eacute;poca normal; ou  ii: n&atilde;o sejam realizados os projetos; ou  iii: a nota final diminua quando considerando a nota dos projetos.  Nota m&iacute;nima no exame: 8 valores.    &Eacute;poca Especial:&nbsp;100%    Fraude:  1. &Eacute; considerada fraude a c&oacute;pia;&nbsp;partilha ou utiliza&ccedil;&atilde;o n&atilde;o autorizada&nbsp;de&nbsp;informa&ccedil;&atilde;o; total ou parcial; em qualquer trabalho&nbsp;de&nbsp;avalia&ccedil;&atilde;o; independentemente da natureza da prova.&nbsp;  2. Qualquer fraude; ou tentativa&nbsp;de&nbsp;fraude;&nbsp;detetada durante uma prova ou comprovada por evid&ecirc;ncia posterior; conduz &agrave; anula&ccedil;&atilde;o das provas&nbsp;de&nbsp;todos os envolvidos.  3. As situa&ccedil;&otilde;es&nbsp;de&nbsp;fraude&nbsp;detetadas ser&atilde;o comunicadas pelo respons&aacute;vel da UC ao Conselho Pedag&oacute;gico; com conhecimento &agrave; Coordena&ccedil;&atilde;o&nbsp;de&nbsp;Curso.,,159,Inês Isabel Carrilho Nunes | Eduardo Polena Pacheco Araújo Costa | Tomás Portela Neves de Almeida | Rui André Pereira Agostinho,https://fenix.tecnico.ulisboa.pt/disciplinas/IEco223/2025-2026/1-semestre
